username,time,tweet
dseddon91,2018-10-19 16:16:19,The Tory Party's whole current strategy is basically this Dril tweet https://twitter.com/dril/status/841892608788041732 ...
dseddon91,2018-10-19 16:54:34,Dresses / skirts with pockets https://twitter.com/lisaluvstoast/status/1052932864994697218 ...
dseddon91,2018-10-17 15:01:20,i am:  gay  straight Ieaving and you can't stop me! I'm packing my bags I had a very calm day until this a little bump in the road comes and she be's sarcastic! She's gunna try n stop me but she can't run in those lil high heels! You'll never see this face AGAIN!pic.twitter.com/mZ2qj8m0a8
dseddon91,2018-10-19 06:45:17,Voting with the hope to put human rights at risk to own the libs https://twitter.com/jeanielaw/status/1053184256783065088 ...
dseddon91,2018-10-19 01:52:32,Can't begin to explain how fucking weird I find it when men get worked up at the idea of women having access to free tampons. Just admit you harbour some form of dislike or disrespect of women and go. https://twitter.com/ka8895/status/1052142276061859841 ...
dseddon91,2018-10-18 17:08:34,Fuck you and fuck Thatcher https://twitter.com/Jacob_Rees_Mogg/status/1052846713487204353 ...
dseddon91,2018-10-18 03:27:55,Yet they were still happy to attend knowing the destruction death and misery being caused in Yemen by Saudi. Bit late to pretend to have morals. https://twitter.com/Independent/status/1052669994725720064 ...
dseddon91,2018-10-17 16:52:32,Fuck all the way off you horrible rodent-faced prick.pic.twitter.com/1Zdz67WcIo
dseddon91,2018-10-17 08:46:05,pic.twitter.com/PuPmTk10GZ
dseddon91,2018-10-17 03:26:07,At what point is the BBC going to do something about John Humphrys blatant bias and incompetence around Brexit? #r4today
dseddon91,2018-10-16 18:05:10,*Hillary deletes an email* GOP: She must be covering up a murder! *Trump literally helps cover up a murder*GOP: Love our big strong president!
dseddon91,2018-10-16 02:26:11,Piers Morgan is more similar to an actual baby than a man using a papoose seeing that the only way he is capable of getting himself attention is figuratively shitting his pants.
dseddon91,2018-10-15 15:40:26,I fixed it.pic.twitter.com/N0u0h4yYPz
dseddon91,2018-10-15 14:32:34,Harry Potter is fucking shite. https://twitter.com/DannyDutch/status/1051801706449780736 ...
dseddon91,2018-10-15 09:45:47,Oh good grief...Esther McVey has just been told in the House of Commons that women in Birkenhead on Universal Credit are being 'driven to the red light district'...McVey's response? 'Tell these women about job vacancies'I. Shit. You. Not.
dseddon91,2018-10-15 08:11:17,If you get excited about a couple that don't know you exist having a baby that will be set for life courtesy of the tax payer then seek help and don't speak to me.
dseddon91,2018-10-13 19:03:59,Is it because they pay you PS250000 a year to write any old bollocks once a week?pic.twitter.com/RDYlKhv4tn
dseddon91,2018-10-13 17:32:51,STOP TRYING TO TEACH US HOW NOT TO GET RAPED AND START TELLING MEN NOT TO RAPE. FFS. RAPE IS THE RESPONSIBILITY OF THE RAPIST. https://twitter.com/BBCNews/status/1050023578526212096 ...
dseddon91,2018-10-13 08:36:53,pic.twitter.com/rqMI7QA429
dseddon91,2018-10-12 17:45:32,My condolences to your family in that case. Must be awful living with a cunt 24/7. https://twitter.com/JuliaHB1/status/1050747562259619840 ...
dseddon91,2018-10-12 02:17:40,Grow up https://twitter.com/ellenwhinnett/status/1050622878264123392 ...
dseddon91,2018-10-11 17:22:18,Some claim Mr Yaxley-Lennon has been silenced:- In the last 3 months he has been mentioned on broadcast over 100 times. - In the past year he has been mentioned over 750 times in national press (most commonly in the Mail (over 180 times) https://twitter.com/miqdaad/status/1050490956053504000 ...
dseddon91,2018-10-11 15:12:02,pic.twitter.com/jBQAEmgdIq
dseddon91,2018-10-09 17:22:43,Most people who doubt women's claims of assault do NOT doubt a 2000-year-old book's claims that I had a son who rose from the dead.
dseddon91,2018-10-10 16:12:51,alan sugar blocked me on twitter 4 years ago because i drew this of him xox #theapprenticepic.twitter.com/kNkM2SSHEB
dseddon91,2018-10-06 08:15:03,Hi guys. Imagine if one day you got kicked in the nuts really hard on purpose. You doubled over. Felt the pain. Nearly passed out. Nearly puked.Then you got kicked again. And again.
dseddon91,2018-10-09 13:52:40,"If you promised people that Brexit would lead to them being financially better off you simply have no right to use the phrase ""some things are more important than money"" now that the economic damage is becoming clear."
dseddon91,2018-10-09 09:12:27,you can track the descent by year. amazingpic.twitter.com/gVQiXWP1Lh
dseddon91,2018-10-06 10:53:26,A Scottish woman reacts to the death of Margaret Thatcher.pic.twitter.com/RUiaNRCPaQ
dseddon91,2018-10-07 08:55:35,Which bit?The Windrush scandal?The Universal Credit catastrophe?Selling arms to Saudi Arabia?Supporting anti-Semitic Hungarian dictators?Record levels of child poverty food bank use and homelessness?Impending No Deal Brexit catastrophe?Grenfell?Breaking electoral law? https://twitter.com/theresa_may/status/1048871924816904193 ...
dseddon91,2018-10-07 07:22:56,An attempt at misleading drivel. Tories think poor people are poor because they don't work hard. So no she still doesn't care about them.pic.twitter.com/dreKBozAcd
dseddon91,2018-10-07 06:49:59,I'd rather guide my dad into my mum https://twitter.com/theresa_may/status/1048871924816904193 ...
dseddon91,2018-10-04 04:42:35,The average adult migrant from the European Economic Area yielded PS2370 more for the Treasury in 2017 than the average British-born adult did https://econ.st/2yb1Nt3 
dseddon91,2018-10-04 16:50:08,Just an old man pushing his dog on a swingpic.twitter.com/CPi8gXV8ev
dseddon91,2018-10-05 05:55:18,By 'controversial' do they mean 'noncy as fuck' https://metro.co.uk/2017/08/10/girls-as-young-as-5-walk-in-controversial-victorias-secret-style-lingerie-show-6841778/ ...
dseddon91,2018-10-04 15:06:02,Everyone knows if rape allegations are 10 years old they can be completely dismissed. Let's just never hold men to account. https://twitter.com/juventusfcen/status/1047912694832123905 ...
dseddon91,2018-10-03 11:38:07,My neck my backpic.twitter.com/WC8K0UG7gq
dseddon91,2018-10-03 08:31:13,pic.twitter.com/TomyjnvKiV
dseddon91,2018-10-03 03:20:43,I feel like there's a misconception that Tories are bad people which is an unfair label IMO. They're actually terrible people.
dseddon91,2018-10-03 01:53:44,So glad our PM is a true feminist pic.twitter.com/FsdXsATYnp
dseddon91,2018-10-02 07:37:29,I see Theresa May is at it again using the image of Frida Kahlo (Communist party member dated Leon Trotsky) as a fashion accessorypic.twitter.com/qditApi7DR
dseddon91,2018-09-30 15:13:20,This is a thread about the rape allegations vs. @Cristiano: About our research @derSpiegel about Ronaldo's reaction and a little insight into why the alleged victim Kathryn Mayorga speaks out about the case nine years later. This is the story btw:  http://www.spiegel.de/international/cristiano-ronaldo-kathryn-mayorga-the-woman-who-accuses-ronaldo-of-rape-a-1230634.html ... 1/24
dseddon91,2018-10-01 08:01:22,What fucking year is it? https://twitter.com/RobDotHutton/status/1046723014652514305 ...
dseddon91,2018-10-01 05:34:54,pic.twitter.com/c31h9xSw66
