username,time,tweet
realDonaldTrump,2018-10-08 21:34:56,pic.twitter.com/4ySIkmfllE
realDonaldTrump,2018-10-08 19:43:34, https://www.pscp.tv/w/boviwzFvTlFsTFJub1dwUXd8MWVhS2JWZ2RvcVJLWJ0SgQHOm1MQejbFtr1ijYX2EVVakuKiznn0rYnD95SQ?t=1s ...
realDonaldTrump,2018-10-08 15:44:49,Great to see @AGPamBondi launch a cutting-edge statewide school safety APP in Florida today - named by Parkland Survivors. BIG PRIORITY and Florida is getting it done! #FortifyFL
realDonaldTrump,2018-10-08 15:37:36,Every day our police officers race into darkened allies deserted streets & onto the doorsteps of the most hardened criminals. They see the worst of humanity & they respond with the best of the American Spirit. America's LEOs have earned the everlasting gratitude of our Nation!pic.twitter.com/RquS91Vz7o
realDonaldTrump,2018-10-08 15:27:41,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK - now and FOREVER! #IACP2018 https://twitter.com/TheIACP/status/1049376840975101953 ...
realDonaldTrump,2018-10-08 14:57:07,America's police officers have earned the everlasting gratitude of our Nation. In moments of danger & despair you are the reason we never lose hope - because there are men & women in uniform who face down evil & stand for all that is GOOD and JUST and DECENT and RIGHT! #IACP2018pic.twitter.com/N0Dq50DkbP
realDonaldTrump,2018-10-08 14:32:51,It was my great honor to address the International Association of Chiefs of Police Annual Convention in Orlando Florida. Thank you! #IACP2018 #LESM https://www.pscp.tv/w/bouX0DFvTlFsTFJub1dwUXd8MXZBR1JFdmFiVnJLbDHzDI5Ykv5i7OHyVGuMFwrTi_K6ya6-5cPy52UFSrkZ?t=3m32s ...
realDonaldTrump,2018-10-08 11:31:51,Departing Washington D.C. for the International Association of Chiefs of Police Annual Convention in Orlando Florida. Look forward to seeing everyone soon! #IACP2018pic.twitter.com/EwSd7IU9t1
realDonaldTrump,2018-10-08 09:36:11,Christopher Columbus's spirit of determination & adventure has provided inspiration to generations of Americans. On #ColumbusDay we honor his remarkable accomplishments as a navigator & celebrate his voyage into the unknown expanse of the Atlantic Ocean. https://www.whitehouse.gov/presidential-actions/presidential-proclamation-columbus-day-2018/ ...
realDonaldTrump,2018-10-07 13:05:50,Thank you Kenya  pic.twitter.com/JrHncob8Qp
realDonaldTrump,2018-10-07 10:42:25,.@SecPompeo had a good meeting with Chairman Kim today in Pyongyang. Progress made on Singapore Summit Agreements! I look forward to seeing Chairman Kim again in the near future.pic.twitter.com/bUa2pkq80s
realDonaldTrump,2018-10-06 21:21:22,You don't hand matches to an arsonist and you don't give power to an angry left-wing mob. Democrats have become too EXTREME and TOO DANGEROUS to govern. Republicans believe in the rule of law - not the rule of the mob. VOTE REPUBLICAN!
realDonaldTrump,2018-10-06 21:15:00,Beautiful evening in Topeka Kansas. VOTE VOTE VOTE! #MAGApic.twitter.com/bomRqsaYfm
realDonaldTrump,2018-10-06 20:49:56,Thank you Kansas - I love you! https://www.pscp.tv/w/bolO8zFvTlFsTFJub1dwUXd8MU93eFdXd09aTUF4UUC3oF_Q3pkR0oyuvTU2e1ScZovXxPvSHzypF5VgXz8v?t=1s ...
realDonaldTrump,2018-10-06 17:57:09,The crowd in front of the U.S. Supreme Court is tiny looks like about 200 people (& most are onlookers) - that wouldn't even fill the first couple of rows of our Kansas Rally or any of our Rallies for that matter! The Fake News Media tries to make it look sooo big & it's not!
realDonaldTrump,2018-10-06 16:15:30,I applaud and congratulate the U.S. Senate for confirming our GREAT NOMINEE Judge Brett Kavanaugh to the United States Supreme Court. Later today I will sign his Commission of Appointment and he will be officially sworn in. Very exciting!
realDonaldTrump,2018-10-06 16:06:01,I have asked Steve Daines our great Republican Senator from Montana to attend his daughter Annie's wedding rather than coming to today's vote. Steve was ready to do whatever he had to but we had the necessary number. To the Daines Family congratulations-have a wonderful day!
realDonaldTrump,2018-10-06 12:08:57,Women for Kavanaugh and many others who support this very good man are gathering all over Capitol Hill in preparation for a 3-5 P.M. VOTE. It is a beautiful thing to see - and they are not paid professional protesters who are handed expensive signs. Big day for America!
realDonaldTrump,2018-10-04 20:52:20,Thank you Minnesota - I love you! https://www.pscp.tv/w/boas6TFvTlFsTFJub1dwUXd8MW1uR2VvUlpqZW54WG9i_Sv1ScdxbamcQTE8Fv5LPaS1gBofmWBnALCnbOmB?t=1s ...
realDonaldTrump,2018-10-05 12:50:26,Thank you Malawi!  pic.twitter.com/rE03LMNzOZ
realDonaldTrump,2018-10-04 12:03:55,Thank you Ghana!  pic.twitter.com/d34cqFyRdN
realDonaldTrump,2018-10-05 10:59:41,"Very proud of the U.S. Senate for voting ""YES"" to advance the nomination of Judge Brett Kavanaugh!"
realDonaldTrump,2018-10-05 09:06:08,Just out: 3.7% Unemployment is the lowest number since 1969!
realDonaldTrump,2018-10-05 09:03:06,The very rude elevator screamers are paid professionals only looking to make Senators look bad. Don't fall for it! Also look at all of the professionally made identical signs. Paid for by Soros and others. These are not signs made in the basement from love! #Troublemakers
realDonaldTrump,2018-10-02 10:28:00,Presidential adviser and daughter @IvankaTrump will make 3 stops in NC to see hurricane relief efforts thank first responders and promote vocational training. http://bit.ly/2DP1ydw 
realDonaldTrump,2018-10-05 02:10:18,Happening Now | 2:08amE; Our great @FLOTUS Melania Trump...visiting a Kenyan elephant orphanage... https://www.pscp.tv/w/bob20TFvTlFsTFJub1dwUXd8MXlOeGFYTk1OclJKareSO_Dko5sw9_5Fq-UXbsRATEmK2qPGAksxq_YoC7c0 ...
realDonaldTrump,2018-10-04 21:03:25,Beautiful evening in Rochester Minnesota. VOTE VOTE VOTE!pic.twitter.com/SyxrxvTpZE
realDonaldTrump,2018-10-04 20:52:20,Thank you Minnesota - I love you! https://www.pscp.tv/w/boas6TFvTlFsTFJub1dwUXd8MW1uR2VvUlpqZW54WG9i_Sv1ScdxbamcQTE8Fv5LPaS1gBofmWBnALCnbOmB?t=1s ...
realDonaldTrump,2018-10-04 18:58:21,Just made my second stop in Minnesota for a MAKE AMERICA GREAT AGAIN rally. We need to elect @KarinHousley to the U.S. Senate and we need the strong leadership of @TomEmmer @Jason2CD @JimHagedornMN and @PeteStauber in the U.S. House!
realDonaldTrump,2018-10-04 18:17:48,Congressman Bishop is doing a GREAT job! He helped pass tax reform which lowered taxes for EVERYONE! Nancy Pelosi is spending hundreds of thousands of dollars on his opponent because they both support a liberal agenda of higher taxes and wasteful spending!
realDonaldTrump,2018-10-04 15:29:27,"""U.S. Stocks Widen Global Lead""pic.twitter.com/Snhv08ulcO"
realDonaldTrump,2018-10-04 15:17:28,Statement on National Strategy for Counterterrorism:  https://www.whitehouse.gov/briefings-statements/statement-from-the-president-6/ ...pic.twitter.com/Qr56ycjMAV
realDonaldTrump,2018-10-04 13:38:08,Working hard thank you!pic.twitter.com/6HQVaEXH0I
realDonaldTrump,2018-10-04 10:17:01,This is now the 7th. time the FBI has investigated Judge Kavanaugh. If we made it 100 it would still not be good enough for the Obstructionist Democrats.
realDonaldTrump,2016-11-10 19:25:32,While armed with the power of our Vote we proudly & peacefully revoltedNever doubt this was an American revolution#MAGA #PresidentTrumppic.twitter.com/RUIrZEfsti
realDonaldTrump,2018-10-04 09:54:58,This is a very important time in our country. Due Process Fairness and Common Sense are now on trial!
realDonaldTrump,2018-10-04 09:34:16,Our country's great First Lady Melania is doing really well in Africa. The people love her and she loves them! It is a beautiful thing to see.
realDonaldTrump,2018-10-04 08:16:41,The harsh and unfair treatment of Judge Brett Kavanaugh is having an incredible upward impact on voters. The PEOPLE get it far better than the politicians. Most importantly this great life cannot be ruined by mean & despicable Democrats and totally uncorroborated allegations!
realDonaldTrump,2018-10-03 22:23:11,Wow such enthusiasm and energy for Judge Brett Kavanaugh. Look at the Energy look at the Polls. Something very big is happening. He is a fine man and great intellect. The country is with him all the way!
realDonaldTrump,2018-10-03 20:01:09,My thoughts and prayers are with the Florence County Sheriff's Office and the Florence Police Department tonight in South Carolina. We are forever grateful for what our Law Enforcement Officers do 24/7/365. https://twitter.com/henrymcmaster/status/1047615925078425600 ...
realDonaldTrump,2018-10-03 10:35:48,Just spoke to President-Elect Andres Manuel Lopez Obrador of Mexico. Great call we will work well together!
realDonaldTrump,2018-10-03 10:29:25,I see it each time I go out to Rallies in order to help some of our great Republican candidates. VOTERS ARE REALLY ANGRY AT THE VICIOUS AND DESPICABLE WAY DEMOCRATS ARE TREATING BRETT KAVANAUGH! He and his wonderful family deserve much better.
realDonaldTrump,2018-10-03 10:13:42,Mexico Canada and the United States are a great partnership and will be a very formidable trading force. We will now because of the USMCA work very well together. Great Spirit!
realDonaldTrump,2018-10-03 10:05:28,Blowout numbers on New Jobs and separately Services. Market up!
realDonaldTrump,2018-10-03 10:02:10,Thank you to Congressman Tom Reed of New York for your wonderful comments on our great new Trade Deal with Mexico and Canada the USMCA. I have long ago given you my Full Endorsement and for good reason. Keep up the Great Work! @Varneyco
realDonaldTrump,2018-10-03 09:23:34,Thank you Governor Phil Bryant - it was my great honor to be there! #MAGA https://twitter.com/PhilBryantMS/status/1047286083766112256 ...
realDonaldTrump,2018-10-03 09:16:08,pic.twitter.com/w04sqlMIYm
realDonaldTrump,2018-10-03 09:04:02,The Stock Market just reached an All-Time High during my Administration for the 102nd Time a presidential record by far for less than two years. So much potential as Trade and Military Deals are completed.
realDonaldTrump,2018-10-03 08:53:35,"The Failing New York Times did something I have never seen done before. They used the concept of ""time value of money"" in doing a very old boring and often told hit piece on me. Added up this means that 97% of their stories on me are bad. Never recovered from bad election call!"
realDonaldTrump,2018-10-03 08:35:52,Congressman @PeteSessions of Texas is a true fighter and patriot. Highly respected in D.C. by all he always gets what his district and our country wants and needs. Strong on Crime Border Military Vets and 2nd Amendment. Pete has my Full and Total Endorsement. A great guy!
realDonaldTrump,2018-10-02 15:46:00,REMINDER: Tomorrow 10/3 at 2:18 PM EDT there will be a nationwide test of the Wireless Emergency Alert system in coordination w/ @FCC. You'll get a message on your phone with a tone & vibration. This is not a text & your phone number is not shared with anyone.pic.twitter.com/317vmFA1vY
realDonaldTrump,2018-10-02 22:58:22,Thank you Mississippi - Together we are MAKING AMERICA GREAT AGAIN!pic.twitter.com/npnRirjcFG
realDonaldTrump,2018-10-02 22:18:03,Today my Administration provided HISTORIC levels of funding to improve school safety through STOP School Violence grants - a top priority for @sandyhook. I am committed to keeping our children SAFE in their schools!
realDonaldTrump,2018-10-02 22:15:03,"""National wage growth is at the highest it's been in nearly 17 months -- and according to a new study released by Glassdoor it's not expected to slow down anytime soon...."" https://www.foxbusiness.com/economy/us-wage-growth-hits-17-month-high ..."
realDonaldTrump,2018-10-02 21:25:33,GOD BLESS THE U.S.A.! #MAGApic.twitter.com/pquqyy5S3G
realDonaldTrump,2018-10-02 21:18:08,Thank you Mississippi - I love you! https://www.pscp.tv/w/boQPvzFvTlFsTFJub1dwUXd8MW5BSkVRWUF6RWtKTDiH5VQ_aLyM8CgTMwFukCAacLfqkYgB3sy16wPUaHvV?t=1s ...
realDonaldTrump,2018-10-02 17:20:05,This is really an incredible time for our Nation - WE are RESPECTED AGAIN!pic.twitter.com/94KusYcDAj
realDonaldTrump,2018-10-02 16:59:18,"""America will always be a nation of great builders because in America we honor work we honor grit we honor craftsmanship we honor the men and women who turn dreams into a reality with their own two beautiful hands."" -- President @realDonaldTrumppic.twitter.com/HThxoVvCU5"
realDonaldTrump,2018-10-02 14:18:35,"""USMCA Wins Praise as a Victory for American Industries and Workers"" http://45.wh.gov/USMCA pic.twitter.com/eBVv0nXXRT"
realDonaldTrump,2018-10-02 13:22:36,Proud of our great First Lady - and she loves doing this! https://twitter.com/dougmillsnyt/status/1047112237612183552 ...
realDonaldTrump,2018-10-02 12:18:58,Yesterday it was my great honor to present the Medal of Honor to Ronald J. Shurer II for his actions on April 6 2008 when he braved enemy fire to treat multiple injured Soldiers. Read more:  https://www.whitehouse.gov/briefings-statements/president-donald-j-trump-award-medal-honor-5/ ...pic.twitter.com/A0KLHmIPZs
realDonaldTrump,2018-10-02 12:08:25,THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU'RE TIRED OF WINNING!
realDonaldTrump,2018-10-02 11:02:03,Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future.
realDonaldTrump,2018-10-02 10:52:52,Happy 7th birthday to Tristan a very special member of the Trump family!
realDonaldTrump,2018-10-01 20:50:23,WOW - THANK YOU TENNESSEE!pic.twitter.com/38UUDqfIz5
realDonaldTrump,2018-10-01 20:37:49,Thank you Tennessee - I love you!pic.twitter.com/1swpoY7F5x
realDonaldTrump,2018-10-01 20:25:44, https://www.pscp.tv/w/boKyTTFvTlFsTFJub1dwUXd8MU1ZR05xbmp6a25LdwHUzEONbHjskshpqSS7RpTh-_8Rw9XQUvMcy4o8DBZ3?t=19m40s ...
realDonaldTrump,2018-10-01 08:08:26,News conference on the USMCA this morning at 11:00 - Rose Garden of White House.
realDonaldTrump,2018-10-01 06:56:22,Congratulations to Mexico and Canada!
realDonaldTrump,2018-10-01 06:53:28,....deficiencies and mistakes in NAFTA greatly opens markets to our Farmers and Manufacturers reduces Trade Barriers to the U.S. and will bring all three Great Nations together in competition with the rest of the world. The USMCA is a historic transaction!
realDonaldTrump,2018-10-01 06:30:08,Late last night our deadline we reached a wonderful new Trade Deal with Canada to be added into the deal already reached with Mexico. The new name will be The United States Mexico Canada Agreement or USMCA. It is a great deal for all three countries solves the many......
realDonaldTrump,2018-09-30 14:56:27,"Wow! Just starting to hear the Democrats who are only thinking Obstruct and Delay are starting to put out the word that the ""time"" and ""scope"" of FBI looking into Judge Kavanaugh and witnesses is not enough. Hello! For them it will never be enough - stay tuned and watch!"
realDonaldTrump,2018-09-30 13:47:03,So if African-American unemployment is now at the lowest number in history median income the highest and you then add all of the other things I have done how do Democrats who have done NOTHING for African-Americans but TALK win the Black Vote?  And it will only get better!
realDonaldTrump,2018-09-30 12:57:45,"Like many I don't watch Saturday Night Live (even though I past hosted it) - no longer funny no talent or charm. It is just a political ad for the Dems. Word is that Kanye West who put on a MAGA hat after the show (despite being told ""no"") was great. He's leading the charge!"
realDonaldTrump,2018-09-29 22:49:55,NBC News incorrectly reported (as usual) that I was limiting the FBI investigation of Judge Kavanaugh and witnesses only to certain people. Actually I want them to interview whoever they deem appropriate at their discretion. Please correct your reporting!
realDonaldTrump,2018-09-29 20:52:25,Thank you West Virginia - I love you!pic.twitter.com/Ou2umCfKp9
realDonaldTrump,2018-09-29 20:51:22, https://www.pscp.tv/w/boAVZDFvTlFsTFJub1dwUXd8MUJkeFlvd3BWWU1HWNtBINqthRp6IE3azBLz2G-hvoVNdkKjwQP7JhkWTRXE?t=1s ...
realDonaldTrump,2018-09-29 16:36:43,Heading to West Virginia now. Big Rally. Will be live on @FoxNews tonight. Long lines but will be great!
realDonaldTrump,2018-09-29 16:33:51,Senator Richard Blumenthal must talk about his fraudulent service in Vietnam where for 12 years he told the people of Connecticut as their Attorney General that he was a great Marine War Hero. Talked about his many battles of near death but was never in Vietnam. Total Phony!
realDonaldTrump,2018-09-28 20:27:17,Just started tonight our 7th FBI investigation of Judge Brett Kavanaugh. He will someday be recognized as a truly great Justice of The United States Supreme Court!
realDonaldTrump,2018-09-27 18:46:17,Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful honest and riveting. Democrats' search and destroy strategy is disgraceful and this process has been a total sham and effort to delay obstruct and resist. The Senate must vote!
realDonaldTrump,2018-09-26 19:52:51,pic.twitter.com/9o5gZlJiTd
realDonaldTrump,2018-09-26 16:48:12,Join me this Saturday in Wheeling West Virginia at 7pmE! Tickets:  https://www.donaldjtrump.com/rallies/wv-sept-2018/?utm_medium=web&utm_source=djt_web&utm_content=rally_list ...pic.twitter.com/hiruLIxa7w
realDonaldTrump,2018-09-26 16:42:14,President Trump and Prime Minister Theresa May met for a bilateral meeting in New York  pic.twitter.com/VdJztUmD9T
realDonaldTrump,2018-09-26 15:19:17,This afternoon President Trump participated in a bilateral meeting with Prime Minister Abe. pic.twitter.com/PvSINQY7yq
realDonaldTrump,2018-09-26 13:31:21,Earlier today President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. pic.twitter.com/xtK62W1Vaw
realDonaldTrump,2018-09-25 13:04:52,President Trump's United Nations speech today is a remarkable outline of the power of patriotism the importance of national identity the dangers of globalism the need to reform the United Nations and American leadership. An extraordinary achievement. Worth reading.
realDonaldTrump,2018-09-26 13:26:54,China is actually placing propaganda ads in the Des Moines Register and other papers made to look like news. That's because we are beating them on Trade opening markets and the farmers will make a fortune when this is over!pic.twitter.com/ppdvTX7oz1
realDonaldTrump,2018-09-26 12:47:06,Avenatti is a third rate lawyer who is good at making false accusations like he did on me and like he is now doing on Judge Brett Kavanaugh. He is just looking for attention and doesn't want people to look at his past record and relationships - a total low-life!
realDonaldTrump,2018-09-26 06:57:30,Jobless Claims fell to their lowest level in 49 years!
realDonaldTrump,2018-09-26 06:54:59,Consumer confidence hits an 18 year high close to breaking the all-time record. A big jump from last 8 years. People are excited about the USA again! We are getting Bigger and Richer and Stronger. WAY MORE TO GO!
realDonaldTrump,2018-09-25 22:55:20,The Democrats are playing a high level CON GAME in their vicious effort to destroy a fine person. It is called the politics of destruction. Behind the scene the Dems are laughing. Pray for Brett Kavanaugh and his family!
realDonaldTrump,2018-09-25 22:38:54,"""These law enforcement people took the law into their own hands when it came to President Trump."" @LindseyGrahamSC"
realDonaldTrump,2018-09-25 18:06:33,73rd Session of the United Nations General Assembly #UNGApic.twitter.com/xJyx7RrH5F
realDonaldTrump,2018-09-25 16:27:25,"""Consumer confidence rose in September notching its highest level in about 18 years. The Consumer Board's index rose to 138.4 this month from 134.7 in August..."" https://www.cnbc.com/2018/09/25/consumer-confidence-september.html ..."
realDonaldTrump,2018-09-25 15:28:26,"""Remarks by President Trump at a Luncheon Hosted by the Secretary-General of the United Nations""  http://45.wh.gov/aVdrKJ pic.twitter.com/k62KGgD8j6"
realDonaldTrump,2018-09-25 13:19:44,"""Remarks by President Trump to the 73rd Session of the United Nations General Assembly""  http://45.wh.gov/LeUYsH pic.twitter.com/Fm8LSse417"
realDonaldTrump,2018-09-25 12:45:36,"Rush Limbaugh to Republicans: ""You can kiss the MIDTERMS goodbye if you don't get highly qualified Kavanaugh approved."""
realDonaldTrump,2018-09-25 12:37:43,Thank you Dr. Jeffress! https://twitter.com/robertjeffress/status/1044608785900277760 ...
realDonaldTrump,2018-09-25 12:36:02,Thank you Mark! https://twitter.com/marklevinshow/status/1044604674253508609 ...
realDonaldTrump,2018-09-25 11:27:35, https://www.pscp.tv/w/bnpJZDFvTlFsTFJub1dwUXd8MVprS3pOZWFFUFhLduGq5VSS_BBsa0ExrieTL-ZGq5kof4UVXvFpI3JUJoVW?t=1s ...
realDonaldTrump,2018-09-25 09:14:04,Will be speaking at the United Nations this morning. Our country is much stronger and much richer than it was when I took office less than two years ago. We are also MUCH safer!
realDonaldTrump,2018-09-25 06:53:41,Despite requests I have no plans to meet Iranian President Hassan Rouhani. Maybe someday in the future. I am sure he is an absolutely lovely man!
realDonaldTrump,2018-09-25 06:41:20,Republican Party Favorability is the highest it has been in 7 years - 3 points higher than Democrats!  Gallup
realDonaldTrump,2018-09-24 22:50:09,The Democrats are working hard to destroy a wonderful man and a man who has the potential to be one of our greatest Supreme Court Justices ever with an array of False Accusations the likes of which have never been seen before!
realDonaldTrump,2018-09-24 22:38:39,REMEMBER THE MIDTERMS!
realDonaldTrump,2018-09-24 20:22:46,pic.twitter.com/FXqSWusSTV
realDonaldTrump,2018-09-24 19:41:37,It was my great honor to welcome President @EmmanuelMacron of France to the United States here in New York City this evening! #UNGApic.twitter.com/Gd7pCBFUCg
realDonaldTrump,2018-09-24 18:33:39,It was my great honor to welcome President @AlsisiOfficial of Egypt to the United States this afternoon in New York City. Great meetings! #UNGApic.twitter.com/dsMZWodpWr
realDonaldTrump,2018-09-24 17:46:22,Joint Statement on the United States-Korea Free Trade Agreement:  http://45.wh.gov/HksKua pic.twitter.com/lcrhsJtv00
realDonaldTrump,2018-09-24 17:33:33,Brett Kavanaugh and his wife Ashley will be interviewed tonight at 7pmE on @marthamaccallum @FoxNews. This is an outstanding family who must be treated fairly!
realDonaldTrump,2018-09-24 16:44:24,US-Korea Free Trade Agreement Signing Ceremony! https://www.pscp.tv/w/bnlBLzFvTlFsTFJub1dwUXd8MU93eFdXVmFvWW14UfaL_ZW6DkQxEfMtkk2YSQsWWs3qTZV6hkvdOW9ExVlu?t=1s ...
realDonaldTrump,2018-09-24 16:42:22,It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today in New York City!  http://45.wh.gov/VeuCcD  #UNGApic.twitter.com/B6rVeeBTCc
realDonaldTrump,2018-09-24 12:55:18,Today we commit to fighting the drug epidemic together! #UNGApic.twitter.com/XgaYTOBrSK
realDonaldTrump,2018-09-24 10:17:26,"""Remarks by President Trump at 'Global Call to Action on the World Drug Problem' Event"" #UNGA http://45.wh.gov/FaDM6c pic.twitter.com/BGdrQeZuId"
realDonaldTrump,2018-09-24 04:33:13,Now is the time to put safety first above everything else. Evacuate to a shelter if you need to take your pets with you. Your life is the most important thing to save. Call us at 1-866-246-0133 or visit  http://scemd.org  for the latest. #Flooding #Florence #SCTweetspic.twitter.com/57355dKeHU
realDonaldTrump,2018-09-23 18:48:33,Prime Minster @AbeShinzo is coming up to Trump Tower for dinner but most importantly he just had a great landslide victory in Japan. I will congratulate him on behalf of the American people!
realDonaldTrump,2018-09-23 16:52:37,Going to New York. Will be with Prime Minister Abe of Japan tonight talking Military and Trade. We have done much to help Japan would like to see more of a reciprocal relationship. It will all work out!
realDonaldTrump,2018-09-23 16:43:52,Tiger is playing great. Looks like a big win could happen. Very exciting! @TigerWoods
realDonaldTrump,2018-09-22 15:39:15,pic.twitter.com/qZSEifBNaP
realDonaldTrump,2018-09-22 10:56:35,pic.twitter.com/MgkotGmkJ0
realDonaldTrump,2018-09-22 10:01:05,New Economic Records being set on a daily basis - and it is not by accident!
realDonaldTrump,2018-09-21 23:20:49,GOD BLESS THE U.S.A.!pic.twitter.com/n9OkDlqz11
realDonaldTrump,2018-09-21 20:06:24,President @realDonaldTrump absolutely packs the house at JQH Arena in Springfield MO. #TrumpRally #RedWavepic.twitter.com/1csQKb1A2Q
realDonaldTrump,2018-09-21 20:49:11,"""We are standing up for your values"" Trump said closing his rally in Springfield Missouri. ""We are standing up for our national anthem. To continue this momentum you need to get out and vote Republican. Together we are taking back our country.""pic.twitter.com/MvWRKUpDmM"
realDonaldTrump,2018-09-21 19:57:50,"For 2nd night in row at Trump rally (tonite in Springfield last nite in Las Vegas) crowd spontaneously breaks into cheers of ""KA-VA-NAUGH!"" at mention of the president nominating conservative judges"
realDonaldTrump,2018-09-21 17:44:11,Remarks by President Trump at the Signing of H.R. 5895:  http://45.wh.gov/J8SiBs pic.twitter.com/7hcD22Txvy
realDonaldTrump,2018-09-21 16:51:44,pic.twitter.com/hIw1AQdRpY
realDonaldTrump,2018-09-20 21:42:09,View of the line outside Las Vegas Convention Center of those waiting to get into the @realDonaldTrump #MAGA rally. (Photos sent to me from someone who prefers to remain anonymous)pic.twitter.com/0QOflZzPHL
realDonaldTrump,2018-09-20 22:27:44,"The crowd roars as @realDonaldTrump takes the stage. Says he's thrilled to be back in Ne-vah-da. ""You have to say that just right"" he jokes. Says the state is home to hardworking people who respect the flag.pic.twitter.com/BTE7R7TCQp - at North Hall LVCC"
realDonaldTrump,2018-09-21 00:18:42,What an amazing Trump rally in Las Vegas Nevada. There must have been over 10000 people here and trust me when I say it we are all ready to VOTE in November!pic.twitter.com/ykaU92fcet
realDonaldTrump,2018-09-20 21:05:08,We are outside the Trump rally in Las Vegas. There are THOUSANDS of conservatives here and the line extends all the way around the block. Everyone loves Trump! pic.twitter.com/zC6HfkEVCD
realDonaldTrump,2018-09-20 23:12:00,Energy and excitement for President @realDonaldTrump and his #AmericaFirst agenda is through the roof! #MAGApic.twitter.com/KNywCErSj0
realDonaldTrump,2018-09-20 22:36:26,"""We're fighting every day for our factories our ranchers our great miners our farmers and we are now the largest producer of energy in the entire world."" -@realDonaldTrump"
realDonaldTrump,2018-09-20 23:10:27,Great job tonight by President @realDonaldTrump in Las Vegas laying out how strong America has become economically and how much safer we are with a strong military.
realDonaldTrump,2018-09-21 16:11:48,Promises Kept for our GREAT Veterans!pic.twitter.com/C0h8cW4FuH
realDonaldTrump,2018-09-21 13:22:35,Throughout American history the men and women of our Armed Forces have selflessly served our Country making tremendous sacrifices to defend our liberty. On National POW/MIA Recognition Day we honor all American Prisoners of War:  http://45.wh.gov/y6Vs5D pic.twitter.com/OEetrLzgcJ
realDonaldTrump,2018-09-21 11:29:34,Senator Feinstein and the Democrats held the letter for months only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct & Resist & Delay. Let her testify or not and TAKE THE VOTE!
realDonaldTrump,2018-09-21 10:41:18,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!
realDonaldTrump,2018-09-21 10:35:11,I met with the DOJ concerning the declassification of various UNREDACTED documents. They agreed to release them but stated that so doing may have a perceived negative impact on the Russia probe. Also key Allies' called to ask not to release. Therefore the Inspector General.....
realDonaldTrump,2018-09-21 09:29:47,The radical left lawyers want the FBI to get involved NOW. Why didn't someone call the FBI 36 years ago?
realDonaldTrump,2018-09-21 09:23:32,I will Chair the United Nations Security Council meeting on Iran next week!
realDonaldTrump,2018-09-21 09:14:33,I have no doubt that if the attack on Dr. Ford was as bad as she says charges would have been immediately filed with local Law Enforcement Authorities by either her or her loving parents. I ask that she bring those filings forward so that we can learn  date time and place!
realDonaldTrump,2018-09-21 08:56:46,Judge Brett Kavanaugh is a fine man with an impeccable reputation who is under assault by radical left wing politicians who don't want to know the answers they just want to destroy and delay. Facts don't matter. I go through this with them every single day in D.C.
realDonaldTrump,2018-09-21 00:05:52,AMERICA IS WINNING AGAIN!pic.twitter.com/6HcBjLAAQB
realDonaldTrump,2018-09-20 23:33:30,Thank you Las Vegas Nevada - I love you! #MAGApic.twitter.com/GBZO84PyQ1
realDonaldTrump,2018-09-20 23:29:03,MAKE AMERICA GREAT AGAIN! https://www.pscp.tv/w/bnRcyTFvTlFsTFJub1dwUXd8MW1ueGVvbERZZE5HWKGKKUxPiAY6kMKUcV2G5FbI9nQHvlpVWW8fu9J2UN50?t=1s ...
realDonaldTrump,2018-09-20 21:27:45,Landing in Las Vegas now for a Make America Great Again Rally supporting @DeanHeller and @DannyTarkanian. Also doing interview there with @seanhannity live on @FoxNews. Big crowd long lines. Will be great! #MAGA
realDonaldTrump,2018-09-20 19:57:13,pic.twitter.com/LdXQb42Imc
realDonaldTrump,2018-09-20 17:54:39,On my way to Las Vegas Nevada. Look forward to seeing everyone tonight! #MAGA https://twitter.com/realDonaldTrump/status/1041754160599900161 ...
realDonaldTrump,2018-09-20 14:34:14,pic.twitter.com/RzqoiQ4SmD
realDonaldTrump,2018-09-20 14:10:06,...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home they may Rest In Peace and hopefully their families can have closure.
realDonaldTrump,2018-09-20 14:10:05,Army Master Sgt. Charles H. McDaniel 32 of Vernon Indiana and Army Pfc. William H. Jones 19 of Nash County North Carolina are the first American remains from...
realDonaldTrump,2018-09-20 13:39:08,Congratulations to my good friend Prime Minister @AbeShinzo on his HUGE election victory in Japan. I'm looking forward to many more years of working together. See you in New York next week!
realDonaldTrump,2018-09-20 13:30:10,.@JayWebberNJ is running for Congress in the 11th District of New Jersey. He is outstanding in every way. Strong on Borders loves our Military and our Vets. Big Crime fighter. Jay has my Full and Total Endorsement!
realDonaldTrump,2018-09-20 09:34:15,S&P 500 HITS ALL-TIME HIGH  Congratulations USA!
